date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2016-10-7 13:00,6.027999878,3.818000078,4.157999992,2.309999943,2.131999969,1.004999995,13.71800041,39.0359993,11.89500046,36.6969986,10.07900047,3.165999889,0,23.37849998
2016-10-7 14:00,6.497000217,3.549999952,4.19299984,1.883000016,2.040999889,0.975000024,18.29000092,39.0359993,12.64900017,36.18799973,10.31999969,3.165999889,0,23.37849998
2016-10-7 15:00,6.764999866,3.750999928,4.157999992,1.91900003,1.980000019,1.036000013,19.20499992,42.55400085,13.31900024,39.5379982,10.80300045,3.165999889,0,23.81850052
2016-10-7 16:00,6.631000042,2.880000114,4.19299984,1.669999957,2.193000078,1.004999995,19.48600006,43.05699921,13.40299988,39.69900131,10.82999992,3.165999889,0,24.47750092
2016-10-7 17:00,7.636000156,2.611999989,4.833000183,1.56400001,2.772000074,0.883000016,19.48600006,46.49100113,14.6590004,41.84400177,10.96399975,5.660999775,1.610000014,24.47750092
2016-10-7 18:00,6.497000217,2.411000013,4.229000092,1.63499999,2.315000057,0.639999986,19.20499992,45.48600006,13.40299988,40.79800034,9.972000122,4.446000099,1.396999955,24.47750092
2016-10-7 19:00,5.827000141,2.210000038,3.802000046,1.491999984,2.071000099,0.518000007,19.06399918,41.63299942,11.47599983,36.08100128,8.362999916,4.402999878,1.225999951,24.47750092
2016-10-7 20:00,5.425000191,2.477999926,3.375999928,1.598999977,2.00999999,0.639999986,19.20499992,42.72200012,11.3920002,37.60800171,8.255999565,5.309000015,1.43900001,24.47750092
2016-10-7 21:00,6.296000004,2.210000038,5.258999825,1.491999984,1.613999963,0.547999978,19.41600037,42.47000122,11.89500046,37.50099945,8.68500042,5.267000198,1.353999972,24.47750092
2016-10-7 22:00,6.631000042,3.013999939,5.329999924,2.239000082,1.279000044,0.486999989,20.11899948,42.47000122,13.15200043,37.98400116,10.1590004,5.235000134,1.332999945,25.13699913
2016-10-7 23:00,9.175999641,2.27699995,7.320000172,1.172999978,1.552999973,0.670000017,20.75200081,41.38100052,13.40299988,36.45600128,9.944999695,5.127999783,1.236999989,25.57600021
2016-10-8 00:00,11.45400047,4.956999779,7.498000145,2.878000021,3.928999901,1.187999964,19.20499992,40.54399872,13.40299988,36,10.2670002,3.645999908,1.258000016,26.01600075
2016-10-8 01:00,11.65499973,4.822999954,7.853000164,3.055999994,3.868000031,1.218000054,17.93799973,34.84700012,10.55500031,31.06800079,8.095000267,4.702000141,1.343000054,26.23550034
2016-10-8 02:00,11.45400047,4.956999779,7.284999847,3.305000067,3.868000031,1.279000044,18.21999931,33.75799942,9.885000229,29.29899979,7.532000065,4.797999859,1.258000016,26.45499992
2016-10-8 03:00,11.5880003,5.157000065,7.390999794,2.948999882,3.868000031,1.340000033,20.11899948,29.15099907,8.628000259,24.5,6.111999989,4.797999859,1.588999987,26.45499992
2016-10-8 04:00,11.52099991,4.822999954,7.214000225,2.914000034,4.111999989,1.309999943,19.27499962,33.00500107,9.717000008,29.27199936,7.612999916,4.787000179,1.215000033,26.45499992
2016-10-8 05:00,12.52499962,4.822999954,7.81799984,2.630000114,4.263999939,1.340000033,18.92300034,38.95199966,11.97900009,34.23099899,9.354999542,4.743999958,1.269000053,26.45499992
2016-10-8 06:00,12.45800018,4.487999916,7.355999947,2.914000034,4.782000065,1.401000023,18.78300095,38.70100021,11.72799969,34.09700012,8.819000244,4.743999958,1.215000033,26.01600075
2016-10-8 07:00,11.11900043,4.622000217,6.71600008,2.736000061,4.813000202,1.401000023,18.00900078,40.20899963,12.31400013,35.73199844,9.248000145,4.573999882,1.258000016,25.79599953
2016-10-8 08:00,8.840999603,4.822999954,6.610000134,3.305000067,2.223999977,1.036000013,18.71199989,36.77399826,9.633000374,32.11299896,6.888999939,4.563000202,1.258000016,26.23550034
2016-10-8 09:00,8.038000107,4.21999979,5.436999798,2.736000061,2.193000078,1.036000013,21.17399979,41.54899979,12.48099995,38.4129982,9.756999969,3.29399991,0,28.21299934
2016-10-8 10:00,8.305999756,4.287000179,5.578999996,2.451999903,2.28399992,0.852999985,20.89299965,36.68999863,9.213999748,33.9090004,7.130000114,2.058000088,0,31.06949997
2016-10-8 11:00,7.903999805,3.617000103,5.721000195,2.594000101,2.375999928,0.822000027,21.38500023,38.2820015,11.81099987,35.22299957,9.220999718,3.273000002,0,33.04650116
2016-10-8 12:00,6.09499979,2.947000027,3.660000086,1.669999957,1.76699996,0.731000006,20.82299995,41.2140007,14.49199963,38.59999847,11.33899975,3.262000084,1.279000044,31.28899956
2016-10-8 13:00,5.827000141,3.48300004,4.477000237,2.486999989,1.980000019,0.883000016,22.1590004,41.38100052,14.74300003,39.13600159,12.41100025,3.262000084,0,32.82699966
2016-10-8 14:00,6.429999828,3.750999928,4.086999893,2.025000095,1.949000001,0.944000006,22.22999954,41.7159996,14.32400036,39.56499863,11.55300045,3.262000084,0,34.80500031
2016-10-8 15:00,5.894000053,3.818000078,4.014999866,2.025000095,1.85800004,0.913999975,21.52599907,40.87900162,13.56999969,37.90299988,10.80300045,3.262000084,0,35.24399948
2016-10-8 16:00,6.09499979,3.214999914,4.157999992,2.131999969,1.980000019,0.944000006,21.17399979,42.72200012,13.48700047,38.86800003,10.3739996,3.336999893,1.215000033,34.3655014
2016-10-8 17:00,6.96600008,3.282000065,4.513000011,2.239000082,2.467000008,0.883000016,21.17399979,45.48600006,14.49199963,40.23500061,10.45400047,4.552000046,2.505000114,33.04700089
2016-10-8 18:00,6.831999779,3.214999914,4.300000191,1.99000001,2.437000036,0.944000006,19.76799965,46.6590004,14.6590004,41.54899979,10.61499977,4.894000053,1.470999956,31.28899956
2016-10-8 19:00,6.429999828,2.746000051,4.051000118,1.598999977,2.467000008,0.822000027,20.26000023,38.86800003,10.05200005,35.49100113,7.559000015,2.911000013,0,29.53100014
2016-10-8 20:00,5.69299984,2.746000051,3.552999973,1.669999957,2.193000078,0.731000006,19.83799934,41.04600143,13.23499966,38.14500046,10.31999969,4.169000149,0,28.21299934
2016-10-8 21:00,7.368000031,2.545000076,5.436999798,1.77699995,1.797000051,0.700999975,19.62700081,44.56499863,15.49699974,40.77199936,11.95499992,2.857000113,1.406999946,27.33399963
2016-10-8 22:00,8.505999565,4.21999979,6.610000134,2.842999935,1.613999963,0.670000017,19.48600006,40.04100037,13.98900032,36.05400085,10.85599995,4.232999802,1.64199996,26.89500046
2016-10-8 23:00,12.59200001,3.415999889,10.66100025,2.594000101,1.371000051,0.609000027,18.92300034,38.2820015,13.48700047,33.69499969,10.31999969,4.243000031,1.215000033,26.45499992
2016-10-9 00:00,10.51599979,5.022999763,9.06099987,3.872999907,1.279000044,0.670000017,18.78300095,39.11999893,13.73799992,35.73199844,11.17800045,4.243000031,1.406999946,25.57600021
2016-10-9 01:00,11.05200005,4.822999954,9.701000214,3.552999973,1.279000044,0.670000017,19.27499962,38.86800003,13.23499966,34.98199844,10.34700012,4.072999954,1.493000031,24.47750092
2016-10-9 02:00,8.305999756,3.415999889,6.218999863,2.131999969,1.371000051,0.700999975,19.06399918,37.36100006,12.98400021,34.90100098,10.77600002,2.40899992,0,23.5984993
2016-10-9 03:00,10.7840004,5.022999763,8.954999924,3.375999928,1.432000041,0.731000006,19.06399918,36.77399826,12.89999962,33.13199997,10.31999969,3.753000021,1.215000033,23.1590004
2016-10-9 04:00,9.979999542,5.022999763,8.173000336,3.411000013,1.462000012,0.731000006,17.93799973,36.77399826,12.81599998,34.28499985,10.72200012,2.25999999,0,23.1590004
2016-10-9 05:00,11.85499954,5.357999802,9.416999817,3.76699996,1.85800004,0.760999978,17.58699989,34.93099976,12.22999954,31.87199974,10.13300037,3.614000082,0,22.93899918
2016-10-9 06:00,13.59700012,5.559000015,11.40699959,3.838000059,2.345000029,0.822000027,17.16500092,41.7159996,14.40799999,37.50099945,11.36600018,3.496999979,1.225999951,22.28050041
2016-10-9 07:00,11.92199993,5.69299984,8.954999924,3.517999887,2.28399992,0.852999985,16.88299942,39.87400055,13.48700047,37.42100143,11.3920002,2.154000044,0,21.4015007
2016-10-9 08:00,11.25300026,5.625999928,9.026000023,4.19299984,2.345000029,1.126999974,17.09399986,37.02500153,11.22500038,32.91699982,8.282999992,4.787000179,1.406999946,22.5
2016-10-9 09:00,7.971000195,4.019000053,5.934000015,2.381000042,2.00999999,1.004999995,18.07900047,39.0359993,14.15699959,36.50899887,11.5,2.335000038,1.225999951,25.13699913
2016-10-9 10:00,8.104999542,4.354000092,5.68599987,2.523000002,2.315000057,1.004999995,18.71199989,33.17200089,8.795999527,29.88800049,6.138999939,3.572000027,1.534999967,27.55349922
2016-10-9 11:00,8.104999542,3.684000015,5.472000122,2.309999943,2.559000015,0.975000024,18.43099976,36.60699844,10.72200012,33.1590004,7.639999866,3.572000027,1.534999967,29.31150055
2016-10-9 12:00,5.290999889,2.344000101,4.263999939,1.63499999,1.76699996,0.731000006,18.5720005,31.16200066,7.539000034,28.25300026,5.548999786,2.335000038,0,30.41049957
2016-10-9 13:00,6.831999779,3.348999977,4.547999859,2.025000095,1.76699996,0.852999985,20.26000023,35.93600082,10.89000034,33.47999954,8.550999641,3.464999914,1.215000033,31.94799995
2016-10-9 14:00,6.09499979,3.013999939,4.335000038,1.883000016,1.674999952,0.822000027,19.90800095,36.27199936,10.13599968,32.72999954,7.532000065,3.464999914,1.236999989,32.60749817
2016-10-9 15:00,6.229000092,3.08100009,4.547999859,1.741000056,1.797000051,0.852999985,19.76799965,32.25099945,9.381999969,29.37899971,6.755000114,3.368999958,1.279000044,31.72850037
2016-10-9 16:00,5.625999928,2.880000114,3.660000086,1.77699995,1.70599997,0.609000027,19.97900009,33.67499924,9.381999969,31.22900009,7.077000141,3.368999958,1.279000044,30.41049957
2016-10-9 17:00,6.56400013,2.880000114,4.300000191,1.91900003,2.375999928,0.760999978,19.83799934,41.63299942,11.30900002,37.93000031,8.121999741,3.401000023,1.567000031,29.53149986
2016-10-9 18:00,5.827000141,2.344000101,3.76699996,1.527999997,2.131999969,0.547999978,19.55599976,47.07799911,13.15200043,41.81700134,9.168000221,4.638000011,1.215000033,28.43250084
2016-10-9 19:00,6.09499979,2.27699995,3.90899992,1.386000037,2.223999977,0.547999978,18.36100006,42.13499832,10.05200005,37.42100143,6.593999863,4.808000088,1.215000033,26.89500046
2016-10-9 20:00,5.492000103,2.27699995,3.625,1.457000017,1.888000011,0.547999978,16.46100044,40.45999908,11.47599983,34.95500183,7.665999889,5.756999969,2.451999903,26.01600075
2016-10-9 21:00,4.889999866,1.60800004,3.197999954,0.958999991,1.674999952,0.547999978,16.39100075,43.81100082,14.32400036,39.69900131,10.77600002,4.455999851,2.451999903,25.57600021
2016-10-9 22:00,7.099999905,3.48300004,5.258999825,2.381000042,1.523000002,0.609000027,16.25,44.06200027,14.6590004,38.84199905,10.42700005,4.455999851,2.451999903,24.91699982
2016-10-9 23:00,9.51099968,4.756000042,8.137999535,3.76699996,1.644999981,0.822000027,15.68700027,41.38100052,13.82199955,36.80400085,10.05200005,4.679999828,1.258000016,24.47750092
2016-10-10 00:00,11.92199993,5.69299984,8.598999977,3.944000006,3.960000038,1.248999953,16.46100044,39.37099838,13.31900024,35.70500183,10.2670002,2.921000004,1.588999987,24.47750092
2016-10-10 01:00,12.79300022,6.162000179,8.847999573,3.552999973,3.960000038,1.309999943,16.88299942,38.78499985,12.48099995,34.01599884,9.274999619,4.201000214,1.322000027,24.03800011
2016-10-10 02:00,11.11900043,4.756000042,6.787000179,2.664999962,3.99000001,1.401000023,16.88299942,36.27199936,11.56000042,33.9090004,9.381999969,2.632999897,0,23.5984993
2016-10-10 03:00,12.45800018,5.559000015,8.137999535,3.305000067,4.111999989,1.371000051,16.53199959,39.37099838,11.47599983,35.51800156,8.630999565,3.848999977,1.236999989,23.37899971
2016-10-10 04:00,12.45800018,4.889999866,7.853000164,3.019999981,3.928999901,1.340000033,16.74300003,37.61199951,10.72200012,32.89099884,7.585999966,3.848999977,1.493000031,22.93899918
2016-10-10 05:00,12.12300014,5.290999889,8.102000237,2.878000021,4.324999809,1.371000051,16.53199959,38.44900131,11.56000042,33.31999969,8.229000092,4.743999958,1.493000031,22.06100082
2016-10-10 06:00,13.32900047,5.223999977,7.81799984,3.127000093,5.086999893,1.401000023,16.46100044,37.61199951,10.13599968,33.13199997,7.31799984,4.626999855,1.36500001,21.62100029
2016-10-10 07:00,13.19499969,5.223999977,8.208999634,3.447000027,4.873000145,1.491999984,16.46100044,37.61199951,9.885000229,35.40999985,8.175999641,4.563000202,1.417999983,21.8409996
2016-10-10 08:00,8.975000381,4.487999916,6.111999989,2.984999895,2.253999949,1.126999974,16.95400047,38.11399841,9.633000374,32.78300095,6.138999939,4.563000202,1.417999983,23.1590004
2016-10-10 09:00,6.831999779,4.354000092,4.868000031,3.092000008,2.163000107,1.156999946,17.51600075,37.44400024,10.13599968,34.57899857,7.184000015,3.165999889,1.417999983,25.57600021
2016-10-10 10:00,8.43900013,3.951999903,5.791999817,2.736000061,2.467000008,1.036000013,17.86800003,37.02500153,9.298000336,34.9280014,6.809000015,1.866000056,1.225999951,28.65200043
2016-10-10 11:00,8.23900032,4.019000053,5.756999969,2.736000061,2.559000015,0.913999975,18.07900047,42.72200012,12.7329998,39.45800018,9.48900032,3.08100009,1.225999951,29.53100014
2016-10-10 12:00,6.229000092,3.48300004,4.619999886,2.203000069,2.00999999,0.944000006,18.50099945,43.55899811,14.07299995,40.82500076,11.3920002,3.165999889,0,30.62999916
2016-10-10 13:00,6.229000092,3.348999977,4.229000092,2.025000095,2.131999969,1.126999974,19.55599976,42.3030014,14.57600021,39.86000061,11.60700035,1.91900003,0,30.41049957
2016-10-10 14:00,6.497000217,3.214999914,4.513000011,2.167999983,1.888000011,1.004999995,19.06399918,41.79999924,15.07800007,40.20899963,12.49100018,1.929999948,0,31.94849968
2016-10-10 15:00,6.631000042,4.019000053,4.441999912,2.486999989,1.980000019,1.036000013,19.76799965,41.46500015,14.74300003,39.88700104,12.27700043,1.929999948,0,33.48649979
2016-10-10 16:00,6.362999916,3.617000103,4.086999893,2.239000082,2.223999977,1.097000003,19.27499962,45.82099915,15.74800014,41.04000092,11.98200035,4.59499979,1.215000033,32.16799927
2016-10-10 17:00,7.368000031,3.282000065,4.513000011,1.91900003,2.710999966,1.065999985,19.62700081,45.73699951,15.32999992,41.54899979,11.5,4.478000164,1.215000033,31.06949997
2016-10-10 18:00,6.697999954,2.812999964,3.980000019,1.63499999,2.894000053,0.975000024,20.11899948,49.00400162,15.74800014,43.66699982,11.55300045,4.31799984,1.322000027,29.75099945
2016-10-10 19:00,6.296000004,2.545000076,3.980000019,1.421000004,2.375999928,0.791999996,20.04899979,42.55400085,11.14099979,37.60800171,7.612999916,4.370999813,1.322000027,29.09199905
2016-10-10 20:00,5.625999928,2.27699995,3.482000113,1.315000057,2.131999969,0.700999975,19.06399918,43.97800064,12.64900017,38.94900131,8.711999893,4.850999832,1.236999989,28.65200043
2016-10-10 21:00,6.362999916,2.411000013,4.903999805,1.315000057,1.674999952,0.578999996,19.06399918,45.82099915,13.56999969,41.30799866,9.756999969,4.947000027,2.47300005,27.99300003
2016-10-10 22:00,8.171999931,3.818000078,6.681000233,2.842999935,1.613999963,0.670000017,18.71199989,43.97800064,13.48700047,38.38600159,9.381999969,4.690999985,1.332999945,27.55349922
2016-10-10 23:00,10.44900036,4.085999966,9.737000465,3.375999928,1.462000012,0.639999986,18.14999962,42.55400085,13.48700047,37.25999832,9.48900032,4.616000175,1.481999993,27.11450005
2016-10-11 00:00,11.85499954,5.625999928,10.51799965,3.802000046,1.248999953,0.578999996,17.86800003,39.87400055,12.39799976,36.56299973,9.302000046,4.552000046,1.514000058,26.67499924
2016-10-11 01:00,12.39099979,3.415999889,11.47799969,2.559000015,1.065999985,0.518000007,17.79800034,39.87400055,11.64400005,35.22299957,8.175999641,4.552000046,1.514000058,26.67499924
2016-10-11 02:00,12.85999966,3.549999952,11.12199974,3.127000093,1.248999953,0.578999996,17.79800034,39.87400055,11.81099987,34.39199829,7.960999966,4.626999855,1.514000058,26.23550034
2016-10-11 03:00,12.59200001,3.214999914,11.01599979,2.203000069,1.097000003,0.518000007,17.16500092,36.52299881,10.30300045,33.61399841,7.665999889,2.974999905,1.514000058,26.23550034
2016-10-11 04:00,12.18999958,3.415999889,11.01599979,2.309999943,1.218000054,0.609000027,17.44599915,37.52799988,11.05700016,32.30099869,7.774000168,4.487999916,1.460999966,26.23550034
2016-10-11 05:00,11.31999969,3.214999914,9.522999763,2.131999969,1.583999991,0.639999986,17.51600075,36.77399826,10.55500031,32.81000137,7.881000042,3.209000111,1.42900002,25.79599953
2016-10-11 06:00,12.92700005,2.411000013,10.8380003,1.63499999,2.163000107,0.700999975,18.07900047,40.6269989,11.89500046,35.89300156,8.73900032,4.584000111,1.42900002,25.57600021
2016-10-11 07:00,12.85999966,2.678999901,10.73200035,1.598999977,2.223999977,0.822000027,17.86800003,42.38700104,12.48099995,38.06399918,9.43599987,4.519999981,1.225999951,25.35650063
2016-10-11 08:00,11.45400047,4.756000042,9.345999718,3.127000093,2.345000029,1.097000003,18.21999931,36.60699844,10.22000027,32.97100067,7.532000065,4.519999981,1.662999988,25.79599953
2016-10-11 09:00,7.099999905,2.947000027,4.300000191,1.741000056,2.345000029,1.156999946,18.6420002,42.88899994,14.15699959,39.94100189,11.31200027,2.921000004,1.215000033,26.23550034
2016-10-11 10:00,6.96600008,3.282000065,4.868000031,2.131999969,2.345000029,1.004999995,18.36100006,39.0359993,11.64400005,35.6780014,8.657999992,2.921000004,1.225999951,27.11450005
2016-10-11 11:00,7.434999943,4.019000053,4.65500021,2.025000095,2.650000095,0.975000024,18.36100006,41.79999924,11.97900009,39.64599991,9.48900032,2.921000004,0,27.77350044
2016-10-11 12:00,5.357999802,2.344000101,3.411000013,1.207999945,1.949000001,0.883000016,19.06399918,41.7159996,13.31900024,39.80699921,10.72200012,2.921000004,0,28.21249962
2016-10-11 13:00,7.166999817,3.818000078,4.406000137,2.273999929,2.163000107,0.944000006,18.71199989,40.54399872,13.48700047,37.42100143,10.5880003,2.921000004,1.246999979,28.43250084
2016-10-11 14:00,5.357999802,3.549999952,3.625,1.77699995,1.980000019,1.004999995,18.71199989,40.04100037,13.90499973,37.12599945,11.20499992,2.921000004,1.557000041,28.43250084
2016-10-11 15:00,6.362999916,3.415999889,4.014999866,1.84800005,1.827999949,0.975000024,18.6420002,43.47600174,14.32400036,40.87900162,11.52600002,2.921000004,0,28.43250084
2016-10-11 16:00,5.894000053,3.214999914,3.625,2.061000109,2.28399992,1.004999995,17.86800003,39.95700073,12.89999962,37.74200058,10.31999969,2.921000004,0,28.21299934
2016-10-11 17:00,7.368000031,3.08100009,4.547999859,1.812000036,3.015000105,1.036000013,17.23500061,47.91500092,14.91100025,42.70199966,10.96399975,4.125999928,1.514000058,27.77300072
2016-10-11 18:00,6.631000042,2.545000076,4.19299984,1.56400001,2.345000029,0.822000027,16.74300003,48.41799927,15.24600029,43.96099854,11.15100002,4.243000031,1.514000058,27.77300072
2016-10-11 19:00,6.229000092,2.344000101,4.014999866,1.457000017,2.223999977,0.670000017,16.60199928,40.71099854,11.14099979,36.34899902,7.639999866,4.541999817,1.514000058,27.33399963
2016-10-11 20:00,5.625999928,2.27699995,3.411000013,1.421000004,2.00999999,0.639999986,16.88299942,41.04600143,10.55500031,36,6.835000038,4.541999817,1.514000058,27.33399963
2016-10-11 21:00,5.090000153,1.674000025,3.269000053,1.315000057,1.76699996,0.639999986,16.95400047,46.6590004,14.99400043,41.36100006,10.66899967,6.204999924,1.514000058,26.89500046
2016-10-11 22:00,4.487999916,2.611999989,3.660000086,1.421000004,1.371000051,0.547999978,17.16500092,44.31299973,14.6590004,39.35100174,10.80300045,4.232999802,1.269000053,26.45499992
2016-10-11 23:00,7.636000156,3.617000103,5.614999771,2.630000114,1.85800004,0.822000027,16.39100075,40.45999908,13.06799984,36.375,9.838000298,4.947000027,2.569000006,26.45499992
2016-10-12 00:00,9.376999855,4.019000053,5.010000229,2.381000042,3.898999929,1.309999943,13.50699997,38.53300095,12.48099995,34.06999969,9.461999893,4.061999798,1.225999951,25.35650063
2016-10-12 01:00,9.578000069,4.019000053,5.401000023,2.451999903,3.868000031,1.248999953,13.43599987,39.95700073,12.14599991,36.13399887,9.328000069,4.008999825,1.300999999,23.1590004
2016-10-12 02:00,9.645000458,4.21999979,6.076000214,2.700999975,3.77699995,1.248999953,14.49100018,38.19800186,11.22500038,34.47200012,8.578000069,3.155999899,1.493000031,22.71949959
2016-10-12 03:00,9.779000282,4.354000092,5.791999817,2.772000074,3.686000109,1.156999946,15.125,34.26100159,10.38700008,31.87199974,8.149000168,2.377000093,0,22.93899918
2016-10-12 04:00,9.979999542,4.554999828,6.147999763,2.948999882,3.868000031,1.156999946,15.19499969,36.94200134,11.22500038,32.4620018,8.229000092,3.785000086,2.463000059,22.71949959
2016-10-12 05:00,9.779000282,4.421000004,6.111999989,3.127000093,4.020999908,1.218000054,16.46100044,39.0359993,12.31400013,35.97299957,9.890999794,3.368999958,0,22.5
2016-10-12 06:00,10.31499958,3.951999903,5.295000076,1.741000056,4.630000114,1.279000044,16.10899925,38.03099823,11.89500046,34.71300125,9.595999718,3.069999933,0,21.8409996
2016-10-12 07:00,11.05200005,4.354000092,6.183000088,2.451999903,4.813000202,1.432000041,16.60199928,40.71099854,12.81599998,36.96500015,9.944999695,4.040999889,1.289999962,22.06100082
2016-10-12 08:00,6.831999779,4.421000004,5.401000023,2.772000074,1.523000002,0.670000017,16.67200089,34.93099976,9.717000008,31.17499924,7.184000015,4.040999889,1.236999989,22.71949959
2016-10-12 09:00,6.09499979,3.214999914,4.65500021,2.309999943,1.462000012,0.670000017,17.51600075,39.79000092,12.14599991,37.15299988,9.302000046,2.815000057,1.215000033,23.5984993
2016-10-12 10:00,7.099999905,3.415999889,5.472000122,2.381000042,1.401000023,0.518000007,18.00900078,40.71099854,11.64400005,37.63499832,8.362999916,2.815000057,1.215000033,25.13699913
2016-10-12 11:00,7.636000156,3.617000103,6.005000114,2.559000015,1.583999991,0.547999978,18.07900047,43.89400101,13.90499973,41.84400177,10.82999992,2.815000057,1.289999962,25.57600021
2016-10-12 12:00,5.492000103,2.880000114,4.406000137,1.91900003,1.156999946,0.456999987,18.00900078,44.22900009,13.73799992,41.11999893,10.53499985,2.815000057,1.246999979,26.01600075
2016-10-12 13:00,6.229000092,3.348999977,5.152999878,2.451999903,1.004999995,0.425999999,17.44599915,43.30799866,14.24100018,40.87900162,11.31200027,2.815000057,1.215000033,27.11450005
2016-10-12 14:00,6.631000042,3.08100009,5.223999977,2.700999975,1.004999995,0.425999999,17.86800003,42.05199814,14.24100018,39.88700104,11.36600018,2.815000057,1.215000033,27.99300003
2016-10-12 15:00,6.429999828,2.947000027,4.93900013,2.664999962,0.913999975,0.365999997,17.79800034,44.39699936,14.82699966,40.66400146,11.63399982,2.815000057,1.236999989,28.43250084
2016-10-12 16:00,5.357999802,2.210000038,4.263999939,1.63499999,1.036000013,0.273999989,17.72699928,41.9679985,13.15200043,39.02899933,10.29300022,2.719000101,1.236999989,28.43250084
2016-10-12 17:00,6.09499979,2.545000076,4.65500021,1.953999996,1.491999984,0.335000008,18.6420002,48.08300018,14.99400043,42.67499924,10.61499977,5.383999825,2.483999968,28.43250084
2016-10-12 18:00,5.760000229,2.009000063,3.730999947,1.243999958,1.980000019,0.518000007,18.92300034,48.91999817,15.24600029,43.69300079,10.88300037,5.447999954,1.225999951,27.99300003
2016-10-12 19:00,6.027999878,2.27699995,3.944000006,1.457000017,2.101999998,0.547999978,18.71199989,41.9679985,11.56000042,38.4659996,8.282999992,3.986999989,1.225999951,27.55349922
2016-10-12 20:00,5.625999928,2.411000013,3.730999947,1.812000036,1.85800004,0.518000007,18.78300095,44.90000153,13.06799984,40.50299835,9.515999794,5.27699995,1.524999976,27.11450005
2016-10-12 21:00,4.956999779,1.942000031,3.482000113,1.031000018,1.613999963,0.518000007,18.6420002,44.90000153,13.98900032,40.63800049,10.50800037,4.03000021,1.225999951,26.89500046
2016-10-12 22:00,6.96600008,3.684000015,5.578999996,2.914000034,1.279000044,0.425999999,18.6420002,42.63800049,13.23499966,38.73400116,9.998999596,4.03000021,1.225999951,26.67499924
2016-10-12 23:00,8.840999603,2.477999926,7.461999893,1.457000017,1.401000023,0.518000007,18.5720005,41.88399887,12.48099995,38.03699875,9.354999542,4.190000057,1.215000033,26.45499992
2016-10-13 00:00,11.31999969,3.08100009,9.522999763,1.77699995,1.309999943,0.486999989,17.93799973,40.20899963,12.64900017,36.48300171,9.595999718,4.040999889,1.417999983,26.45499992
2016-10-13 01:00,10.18099976,3.48300004,8.989999771,2.203000069,1.248999953,0.486999989,17.51600075,39.20299911,11.56000042,35.3030014,8.362999916,4.040999889,1.417999983,26.23550034
2016-10-13 02:00,10.24800014,4.889999866,8.847999573,3.802000046,1.187999964,0.486999989,17.72699928,39.0359993,11.56000042,34.98199844,8.282999992,3.858999968,1.31099999,26.23550034
2016-10-13 03:00,8.907999992,4.822999954,8.065999985,3.76699996,1.218000054,0.518000007,17.37599945,38.36600113,11.22500038,35.35699844,8.524000168,3.858999968,1.31099999,26.23550034
2016-10-13 04:00,10.11400032,4.889999866,8.883999825,3.696000099,1.248999953,0.486999989,16.88299942,39.5379982,11.97900009,35.35699844,8.791999817,3.96600008,1.31099999,26.23550034
2016-10-13 05:00,9.444000244,5.157000065,8.031000137,3.838000059,1.491999984,0.486999989,17.16500092,40.6269989,12.31400013,37.18000031,9.248000145,3.954999924,1.31099999,25.57600021
2016-10-13 06:00,10.18099976,4.354000092,8.56400013,3.055999994,1.91900003,0.486999989,17.23500061,37.61199951,11.05700016,33.64099884,8.362999916,3.954999924,1.269000053,25.57600021
2016-10-13 07:00,9.711999893,4.152999878,7.071000099,2.700999975,2.193000078,0.731000006,17.44599915,43.39199829,12.39799976,38.17100143,9.220999718,4.254000187,1.225999951,25.57600021
2016-10-13 08:00,9.376999855,4.554999828,7.071000099,3.802000046,2.00999999,0.852999985,17.37599945,36.94200134,9.633000374,32.35499954,6.486999989,4.254000187,1.225999951,25.35650063
2016-10-13 09:00,6.899000168,3.617000103,4.441999912,2.239000082,2.071000099,0.913999975,17.09399986,43.30799866,13.73799992,40.55699921,10.90999985,2.984999895,0,26.01600075
2016-10-13 10:00,7.769999981,3.617000103,5.329999924,2.167999983,2.467000008,0.913999975,17.37599945,38.95199966,10.22000027,36,8.041999817,2.984999895,0,26.23550034
2016-10-13 11:00,7.703000069,3.282000065,5.010000229,2.451999903,2.559000015,0.822000027,17.23500061,42.47000122,11.47599983,39.5379982,8.845999718,2.984999895,0,26.67499924
2016-10-13 12:00,4.956999779,1.741000056,3.197999954,0.995000005,1.735999942,0.639999986,17.65699959,41.04600143,12.48099995,38.06399918,9.998999596,3.112999916,0,27.11450005
2016-10-13 13:00,6.162000179,2.947000027,4.796999931,2.486999989,1.70599997,0.700999975,17.51600075,43.39199829,14.24100018,40.04800034,11.47299957,3.112999916,0,27.33399963
2016-10-13 14:00,7.301000118,4.354000092,5.543000221,2.842999935,1.827999949,0.731000006,17.44599915,40.54399872,13.73799992,37.50099945,11.0710001,3.112999916,0,27.33399963
2016-10-13 15:00,6.09499979,3.214999914,4.086999893,2.381000042,1.76699996,0.852999985,17.23500061,41.04600143,14.24100018,38.30500031,11.52600002,3.112999916,0,27.33399963
2016-10-13 16:00,6.764999866,3.214999914,4.513000011,1.91900003,2.253999949,1.065999985,17.16500092,47.07799911,16.25099945,42.72800064,12.43799973,4.381999969,1.610000014,27.11450005
